id,name,host_id,host_name,neighbourhood,longitude,latitude,property_type,room_type,beds,accommodates,price,availability,minimum_night,maximum_night,no_of_reviews,rating,host_listings_counts
10115921,GOLF ROYAL RESİDENCE TAXİM(1+1):3,51471538,Ahmet,Şişli,28.98713,41.04841,Serviced apartment,Entire home/apt,4,4,838,365,1,1125,3,67,16
10117617,A Casa Alegre é um apartamento T1.,51920973,Manuela,Şişli,-8.75383,41.3596,Apartment,Entire home/apt,1,2,40,46,7,180,12,96,1
10133350,2 bedroom Upper east side,52004369,Chelsea,Şişli,-73.95854,40.7664,Apartment,Entire home/apt,2,5,275,0,2,7,9,90,2
10133554,Double and triple rooms Blue mosque,52004703,Mehmet Emin,Şişli,28.98009,41.0062,Bed and breakfast,Private room,2,3,121,365,1,1125,29,92,2
10138784,Room Close to LGA and 35 mins to Times Square,52031360,Cheer,Jackson Heights,-73.88025,40.74953,Apartment,Private room,1,2,46,365,2,1125,123,99,1
10140368,A bedroom far away from home,1017772,Lane,Jamaica,-73.82257,40.71485,Apartment,Private room,1,2,45,34,1,10,239,95,1
10141950,"Big, Bright & Convenient Sheung Wan",11435086,Regg,Sheung Wan,114.15007,22.28422,Apartment,Entire home/apt,1,2,966,0,2,1125,1,100,1
10166883,Large railroad style 3 bedroom apt in Manhattan!,35215309,Vick,East Harlem,-73.93943,40.79805,Apartment,Entire home/apt,4,9,180,0,3,6,22,95,1
10166986,Resort-like living in Williamsburg,14461742,Mohammed,Williamsburg,-73.93869,40.71552,Apartment,Entire home/apt,2,4,220,0,5,1125,1,100,1
1016739,Private Room (2)  in Guest House at Coogee Beach,5595776,David,Coogee,151.25541,-33.92398,House,Private room,2,2,64,20,3,365,8,100,6
1019168,"Cozy Nest, heart of the Plateau",39300,Lilou,Mile End,-73.58774,45.52028,Apartment,Private room,1,1,34,0,2,120,62,98,1
10201975,Ipanema: moderno apê 2BR + garagem,2537111,Barbara,Santa Teresa,-43.19984555,-22.98005168,Apartment,Entire home/apt,2,4,298,174,4,1125,24,92,13
10209136,"Friendly Apartment, 10m from Manly",52453573,Isaac,Santa Teresa,151.26969,-33.79629,Apartment,Private room,1,2,36,0,1,1125,4,95,1
10213499,Great studio opp. Narrabeen Lake,634664,Tracy,Santa Teresa,151.29792,-33.71472,Apartment,Entire home/apt,1,2,117,26,1,1125,61,97,1
10215858,Cozy Queen Guest Room&My,52473150,Danny,Mong Kok,114.17034,22.31655,Apartment,Private room,1,2,330,135,1,500,9,73,29
1022200,"Kailua-Kona, Kona Coast II 2b condo",3393610,Daniel,Kailua/Kona,-155.96445,19.5702,Apartment,Entire home/apt,3,6,135,196,7,7,1,100,1
10227000,"LAHAINA, MAUI! RESORT/CONDO BEACHFRONT!! SLEEPS 4!",12057949,Holly,Central Business District,-156.68012,20.96996,Condominium,Entire home/apt,2,4,499,365,1,1125,1,100,472
10228731,Quarto inteiro na Tijuca,12673423,Gilberto,Tijuca,-43.24742191,-22.93620325,Apartment,Private room,1,1,149,178,1,15,1,100,2
10233856,Twin Bed room+MTR Mongkok shopping&My,52473150,Danny,Mong Kok,114.17073,22.31723,Apartment,Private room,2,3,400,145,1,500,22,83,29
10240767,Cozy double bed room 東涌鄉村雅緻雙人房,52491634,Ricky,Mong Kok,113.92823,22.27671,Guesthouse,Private room,1,2,487,339,1,1125,162,96,5
10264100,Your spot in Copacabana,52772199,Ana Lúcia,Mong Kok,-43.17714542,-22.96270793,Apartment,Entire home/apt,5,6,798,247,2,15,8,100,1
10266175,Makaha Valley Paradise with OceanView,42868615,Ray And Lise,Waianae Coast,-158.20291,21.4818,Condominium,Entire home/apt,2,4,95,246,3,180,32,98,2
10267144,IPANEMA LUXURY PENTHOUSE with MAID,4428126,Cesar,Ipanema,-43.20056249,-22.98034625,Apartment,Entire home/apt,1,3,858,345,1,1125,29,99,3
10269320,FloresRooms 3T,51724179,Andreia,Ipanema,-8.61205,41.14404,Apartment,Entire home/apt,1,2,31,278,2,1124,225,96,6
10280433,~Ao Lele~ Flying Cloud,52785887,Mike,Ipanema,-155.21763,19.42151,Treehouse,Entire home/apt,1,2,185,165,2,30,103,99,1
10299095,Small Room w Bathroom Flamengo Rio de Janeiro,52988408,Fernanda,Ipanema,-43.17645081,-22.93848269,Apartment,Private room,1,1,71,0,4,1125,1,80,2
102995,UWS Brownstone Near Central Park,178043,Chas,The Castro,-73.9696,40.78558,Apartment,Entire home/apt,3,3,212,5,21,30,45,93,4
103161,Cozy Art Top Floor Apt in PRIME Williamsburg!,465278,Ade,Williamsburg,-73.96053,40.71577,Apartment,Entire home/apt,2,2,175,363,2,300,117,96,1
10317142,Private OceanFront - Bathtub Beach. Spacious House,53086419,Noah,Ko'olauloa,-157.91952,21.63549,House,Entire home/apt,10,14,795,229,3,1125,32,94,1
10332161,A large sunny bedroom,53169195,Ehssan,Tremont,-73.90052,40.85598,Apartment,Private room,1,1,35,0,3,1125,2,90,1
10343118,Best location 1BR Apt in HK - Shops & Sights,2657469,Simon,Tsim Sha Tsui,114.17088,22.29663,Apartment,Entire home/apt,2,4,997,170,1,60,145,94,17
1036027,BBC OPORTO 4X2,3104922,Cristina,Mercês,-8.60069,41.16246,Apartment,Entire home/apt,8,8,100,264,3,1125,71,88,3
1038163,luxury apartment in istanbul taxsim,5386341,Osman,Cihangir,28.98538,41.03326,Apartment,Entire home/apt,3,4,269,317,2,1125,135,91,10
10381879,Pousada das Colonias,48463017,Lidia Maria,Cihangir,-43.30897458,-23.0046334,Bed and breakfast,Private room,1,2,138,347,1,1125,9,98,4
10383490,Quarto Taquara - Jacarepaguá,3026612,Luana,Cihangir,-43.3703522,-22.91636184,Apartment,Private room,1,2,101,365,2,1125,1,100,2
10392282,Banyan Bungalow,53507053,Bobby,Cihangir,-158.1602,21.57561,Bungalow,Entire home/apt,1,2,100,321,2,300,99,96,1
10411341,Beautiful flat with services,36696735,Liliane,Barra da Tijuca,-43.20577175,-22.98255731,Apartment,Entire home/apt,2,4,351,316,3,1125,32,95,2
10415637,(1) Beach Guest House - Go Make A Trip,4765935,Rafael,Barra da Tijuca,-43.35397067,-23.00899169,Bed and breakfast,Private room,1,2,112,309,1,1125,11,98,8
10416859,"Studio convenient to CBD, beaches, street parking.",4548918,Leslie,Balgowlah,151.26108,-33.7975,Guest suite,Entire home/apt,4,5,45,0,2,3,104,96,1
10423504,Bondi Beach Dreaming 3-Bed House,2509326,Cat,North Bondi,151.27448,-33.8872,House,Entire home/apt,6,8,399,0,2,1125,139,96,5
1042446,March 2019 availability! Oceanview on Sugar Beach!,5738969,Gage,Maui,-156.46881,20.78621,Condominium,Entire home/apt,3,4,229,228,4,1125,19,94,1
10448594,Where Castles and Art meet the Sea,53059934,Jose,Maui,-8.68887,41.17544,Apartment,Entire home/apt,2,4,80,27,5,1125,13,95,1
10458796,Homely Room in 5-Star New Condo@MTR,53247930,Crystal,Mong Kok,114.17094,22.32074,Condominium,Private room,1,2,479,3,28,1125,179,94,5
1047087,The Garden Studio,3251237,Cath,Mong Kok,151.15036,-33.90318,Guesthouse,Entire home/apt,1,2,129,365,2,40,146,97,1
10486984,Cheerful new renovated central apt,22766460,Aybike,Mong Kok,28.97477,41.03735,Apartment,Entire home/apt,4,8,264,326,3,1125,77,94,1
10487917,Heroísmo IV,9320470,Apartments2Enjoy,Mong Kok,-8.59275,41.1462,Apartment,Entire home/apt,1,2,29,309,1,1125,31,89,9
10519173,Condomínio Praia Barra da Tijuca,54221119,Paula,Barra da Tijuca,-43.32231287,-23.00970269,Condominium,Entire home/apt,5,6,351,172,2,1125,18,95,1
10527212,位於深水埗地鐵站的溫馨公寓,16313394,Aaron,Tai Kok Sui,114.16262,22.32733,Apartment,Private room,2,4,353,365,1,1125,18,71,28
10527243,Tropical Jungle Oasis,54294012,Douglas,Hilo,-155.09259,19.73108,Condominium,Entire home/apt,3,4,125,65,2,1125,65,96,1
10545725,Cozy bedroom Sagrada Familia,1929411,Rapha,el Fort Pienc,2.17963,41.40087,Apartment,Private room,2,2,20,0,2,1125,1,100,1
10545815,Whole Apt. in East Williamsburg,4148248,Guillermo,Williamsburg,-73.93981,40.70687,Apartment,Entire home/apt,1,4,125,168,4,90,126,96,3
10548991,Jubilee By The Sea (Ocean Views),54391530,Nate,Kailua/Kona,-155.97349,19.61318,House,Entire home/apt,6,11,325,267,2,90,45,98,3
10552362,Sun filled comfortable apartment,23405752,Harry,Elizabeth Bay/Rushcutters Bay,151.22559,-33.87604,Apartment,Entire home/apt,1,2,85,0,1,1125,2,100,1
10558807,Park Guell apartment with terrace,54320669,Alexandra Y Juan,Vila de Gràcia,2.15836,41.41582,Apartment,Entire home/apt,3,6,85,174,2,1125,51,71,12
10560325,Spacious and well located apartment,12870591,Andre,Jardim Europa,-8.6114,41.16093,Apartment,Entire home/apt,3,6,60,314,3,1125,20,89,5
10570041,Jardim Botânico Gourmet 2 bdroom,3665789,Roberta (Beta) Gatti,Jardim Europa,-43.22076223,-22.96448812,Apartment,Entire home/apt,5,6,395,342,2,1125,9,91,18
10573225,Charming Spacious Park Slope Studio,54539364,Ildiko,Park Slope,-73.98307,40.6651,Guest suite,Entire home/apt,0,3,135,204,3,1125,115,98,1
10578580,Panoramic Ocean View Studio in  Quiet Setting,308899,Andrei,Kaimuki,-157.78578,21.29561,Guesthouse,Entire home/apt,1,2,120,323,2,1125,114,95,2
10581101,Grand apartment Sagrada Familia,54320669,Alexandra Y Juan,Vila de Gràcia,2.18146,41.39716,Apartment,Entire home/apt,6,8,169,211,2,1125,77,90,12
1058555,Nice Cosy Room In Taksim,5823933,Nihat,Cihangir,28.98648,41.03376,Apartment,Private room,1,2,105,336,3,1125,31,96,2
10612199,Serene luxury in Harlem,54761069,Erika,Harlem,-73.95211,40.80708,Apartment,Private room,1,1,80,339,3,1125,10,100,1
10628126,Ribeira Smart Flat,54662715,Mathieu,Harlem,-8.61602,41.14295,Apartment,Entire home/apt,3,6,80,214,2,1124,132,92,4
1063491,"Charming Apartment,perfect Location",1381764,Fabio,Copacabana,-43.17596612,-22.96492239,Apartment,Entire home/apt,2,4,351,317,2,89,110,95,65
10635276,GREAT Apartment at Barra da Tijuca,54904357,Luiz Henrique,Barra da Tijuca,-43.32984176,-23.0111246,Apartment,Entire home/apt,7,6,933,0,4,100,13,100,2
10648267,Lovely ap at Leblon beach,54984412,Sonia,Leblon,-43.2212007,-22.98416287,Apartment,Entire home/apt,3,5,298,0,3,1125,1,100,2
10659534,Beautiful 1 Bedroom Apartment,36481278,Mai-Britt,Sheung Wan,114.15241,22.28351,Apartment,Entire home/apt,1,2,997,0,2,1125,10,95,1
10664888,PORTO DOWNTOWN FLATS-RIBEIRA STUDIO,35484736,Tim,Sheung Wan,-8.61279,41.14106,Apartment,Entire home/apt,2,4,55,243,2,28,62,97,4
1067052,Nani La 'Ao (A Beautiful Day) Upstairs Suite,1121661,Sherri,Island of Hawaiʻi,-155.02503,19.56081,House,Entire home/apt,1,2,72,352,3,25,18,96,2
10677883,Great location in Barcelona,6151720,Marina E Mickael,El Clot,2.19057,41.41254,Apartment,Entire home/apt,4,5,31,358,200,1125,2,60,3
1068505,Relaxing and Roomy in Crown Heights,2128778,Rachael,Crown Heights,-73.95667,40.67414,Apartment,Private room,1,2,50,64,2,45,46,96,2
1069531,"Asia House, Garden Room, Princevile",5884464,Coral,Kauaʻi,-159.48653,22.22739,Guest suite,Private room,1,2,139,276,3,21,167,93,2
1070322,Triple room Barcelona Guell park,5888954,Núria,Vila de Gràcia,2.15533,41.40686,Condominium,Private room,3,3,40,289,2,1125,191,82,2
10706900,Apart-hotel w/ Wonderful Ocean View - 2 bedrooms!!,15560428,Aline,Barra da Tijuca,-43.34302719,-23.00878357,Apartment,Entire home/apt,3,5,451,329,3,1120,34,95,5
1073607,Bright Inner West Terrace Value+,3082095,Natasa,Marrickville,151.15851,-33.89931,House,Private room,1,2,65,232,1,1125,84,96,3
1074008,Designer's Historical Apartment,5908273,Pia,Cihangir,28.97994,41.03406,Apartment,Entire home/apt,1,2,385,365,2,1125,17,97,2
10742116,"Nişantaşı, safe, quality area.Very close to metro.",19354362,Enis,Cihangir,28.99363,41.05261,Apartment,Entire home/apt,2,4,417,297,5,1125,6,83,7
10751153,Renovated Classic Design Studio with Sun Room,11417174,Maribel Monzo,Brickell,-8.60106,41.14684,Apartment,Entire home/apt,1,3,58,359,3,40,32,94,4
10782351,City View Apartment,3938375,Orhan,Taksim,28.98789,41.03445,Serviced apartment,Entire home/apt,2,3,211,343,1,1125,1,80,6
1079887,Trendy apartment in BCN centre,542867,Gabriela & Miguel,Sants-Montjuïc,2.14596,41.38475,Apartment,Entire home/apt,2,4,89,280,2,1125,104,93,3
10802909,Room in the very ♥ of BCN - Unbeatable location,55390614,Flo,El Gòtic,2.17778,41.38049,Condominium,Private room,2,2,40,253,2,1125,122,78,5
10816768,Spacious 2 Bedroom: Soho/Escalator,56006867,Tara,Soho,114.15315,22.28028,Apartment,Entire home/apt,3,5,1703,108,2,1125,86,99,1
10839801,Room w private toilet 3 min to MTR!,13416742,Joanna,Soho,114.20854,22.29099,Condominium,Private room,1,2,447,140,2,30,72,97,3
10840938,Spacious 3bdrm. Artsy and Perfect Location!,930612,Melanie,Downtown Vancouver,114.15202,22.28582,Apartment,Entire home/apt,3,5,1146,306,2,1125,125,87,5
10850008,Big Private BR Steps to Barnard Columbia & Subways,56197328,Paul,Morningside Heights,-73.9648,40.80732,Apartment,Private room,1,2,128,267,1,1125,29,99,2
10857454,Artist Garden Duplex Ft. Greene - 2.5 Bedroom,36894011,Miriam,Fort Greene,-73.97527,40.6884,Apartment,Entire home/apt,3,8,250,198,2,30,89,98,2
10887852,Cozy Hell's Kitchen Apt,39754804,Karen,Hell's Kitchen,-73.99482,40.76438,Apartment,Entire home/apt,1,2,125,66,1,1125,60,95,1
10893326,Designer Apartment in Sheung Wan,9479239,Maria,Hell's Kitchen,114.14881,22.28354,Apartment,Entire home/apt,1,2,1484,0,1,1125,18,98,1
1089542,Private Cozy Bedroom in Brooklyn,663764,Karen,Flatbush,-73.94883,40.6536,Apartment,Private room,1,2,47,100,2,30,241,93,2
1090153,Aquilla House - Ocean Views Newport,5990033,Susannah,Flatbush,151.31572,-33.65212,House,Entire home/apt,5,8,500,363,7,60,3,93,2
10908640,Quarto de Casal em Ipanema,29744388,Gabriela,Ipanema,-43.19841687,-22.98376501,Apartment,Private room,1,2,149,0,2,1125,2,100,2
10911771,causeway bay MTR+Tidy Quad room&YT,52473150,Danny,Mong Kok,114.18651,22.28186,Apartment,Private room,3,4,597,32,1,2147483647,15,76,29
1092760,Private Entrance - Backyard Summer Dining - Enjoy,5887081,Michelle,Bedford-Stuyvesant,-73.95321,40.69034,Townhouse,Entire home/apt,2,2,110,300,7,29,184,96,3
10932304,"Waterfront, Enchanted Lake Home 2/1",49457265,Tom,Kailua,-157.74147,21.37812,House,Entire home/apt,4,8,189,312,4,1125,44,87,7
10948197,aOceanside Hawaii Apartment Studio Kitchen Parking,56775580,Jay,Waikiki,-157.83937,21.2837,Apartment,Entire home/apt,1,2,99,88,1,1125,137,93,5
1095174,Makai Hideaway,6017048,Cheryl,Island of Hawaiʻi,-155.89926,19.20636,House,Entire home/apt,8,14,169,215,4,180,119,97,2
10977704,Bright PrivateRm 1 min to JordanMTR,56949831,Sam,Jordan,114.17127,22.30549,Hostel,Private room,1,1,447,62,2,1125,203,96,22
1098211,Super location - Walk to the City!,4099460,Serena,Neutral Bay,151.22133,-33.87521,Apartment,Entire home/apt,1,2,119,0,3,1125,9,84,3
10985735,enjoy nature in Istanbul,56998832,Sanem,Neutral Bay,29.11608,40.862,House,Entire home/apt,2,4,359,0,2,1125,15,94,1
10990260,The Executive  Posh Room,57023844,Karlene,Jamaica,-73.77835,40.68135,House,Private room,1,2,90,365,1,60,21,91,8
10992286,Holoholo Inn: Rain Forest (Priv-2),56866557,Satoshi,Island of Hawaiʻi,-155.2403,19.43344,House,Private room,1,2,105,360,1,1125,44,98,6
10992671,Brooklyn Artist Loft / Fun Location,21965282,Joseph,Bay Ridge,-74.02972,40.63199,Apartment,Private room,1,3,59,364,30,360,13,98,9
11005300,East Village Sanctuary,57107571,Molly,East Village,-73.98763,40.72808,Apartment,Entire home/apt,1,2,200,117,30,90,19,100,1
11007058,Alcam Colón 42 Apartment,396363,Oscar And Diego,La Sagrada Família,2.17774,41.37783,Apartment,Entire home/apt,3,4,91,283,32,1125,1,80,109
11007542,Spacious room Kadıköy Yeldeğirmeni,22677216,Onur,La Sagrada Família,29.03075,40.99459,Apartment,Private room,1,1,47,364,7,1125,1,100,1
1101035,Sunny 1 or 2 BR apt in Boerum Hill,6048514,Judy,Boerum Hill,-73.98517,40.68779,Apartment,Entire home/apt,1,3,189,276,4,28,215,98,1
1104768,2 Bdrm/2 Bath  Family Suite Ocean View,1671879,Roger,Waikiki,-157.82696,21.27971,Condominium,Entire home/apt,4,8,325,295,2,1125,103,82,9
11055163,Room 1 near Jordan Mtr station 1min,45448833,Tungshing,Jordan,114.17237,22.30612,Apartment,Private room,1,2,400,236,1,1125,105,88,7
11080033,Sunny Bedroom in Downtown Montreal,57521137,Cristina,Downtown Montreal,-73.58595,45.49039,Apartment,Private room,1,2,21,0,14,1125,1,80,1
11093339,Newly and comfortable apt,37031267,Michelle&May,Tsim Sha Tsui,114.17545,22.29643,Condominium,Entire home/apt,1,2,463,272,1,1125,206,94,9
11095139,Room 3 near Jardan mtr station 1min,45448833,Tungshing,Jordan,114.17242,22.30515,Apartment,Private room,1,2,298,173,1,1125,139,89,7
11097962,"Home, Sweet, Harlem. Welcome!",24800102,Kevin,East Harlem,-73.93955,40.79733,Apartment,Entire home/apt,1,3,110,357,1,1125,199,90,1
11098708,Convenient & Cozy Private Rm@Jordan,56949831,Sam,Jordan,114.17106,22.30692,Apartment,Private room,1,1,424,57,2,1125,211,97,22
11108923,"Amazing NEW Food Lover Balcony, close to FIRA, MWC",11170203,Kerrisdale Holdings SLU,El Poble-sec,2.16622,41.3719,Apartment,Entire home/apt,2,4,84,258,4,1124,130,95,8
1111410,MONTJUIC FOUNTAINS APARTMENT,6099660,Barcelona Bedroom,Dreta de l'Eixample,2.15573,41.37249,Apartment,Entire home/apt,6,6,85,194,1,1125,43,87,46
11115528,DOUBLE ROOM IN THE HEART OF BCN,35858044,Isabel,Sant Pere/Santa Caterina,2.17561,41.38701,Apartment,Private room,1,2,25,324,1,1125,108,90,2
1112838,Spacious and quiet duplex apartment in Poble Sec,6107595,Cristina,El Poble-sec,2.15566,41.37479,Apartment,Entire home/apt,7,7,130,127,3,365,129,95,1
11131495,Charming apartment in Santa Teresa,57846393,Branca,Santa Teresa,-43.18992848,-22.92047898,Villa,Entire home/apt,4,5,209,357,2,1125,7,94,1
11136898,1 or 2 rooms with private terrace in shared flat,3320587,Capitaine,La Nova Esquerra de l'Eixample,2.15395,41.38005,Apartment,Private room,2,4,65,333,2,1125,57,97,1
11144250,Burgazada da çarşıya yakın daire,57921954,Eser,La Nova Esquerra de l'Eixample,29.06648,40.87794,Apartment,Entire home/apt,3,4,348,336,1,1125,22,94,1
11145180,Clean room in quiet area,57929069,Tim,La Nova Esquerra de l'Eixample,114.25746,22.31752,Apartment,Private room,1,1,188,92,1,365,27,92,2
11146498,A cosy room for female student,57620332,Buckun,La Nova Esquerra de l'Eixample,28.98352,41.04902,Apartment,Private room,1,1,90,365,3,15,2,100,1
11153910,SPACIOUS RAMBLA CATALUÑA,23377306,Celia,L'Antiga Esquerra de l'Eixample,2.15255,41.39193,Apartment,Entire home/apt,5,5,130,100,32,32,1,80,10
11157167,Cozy Chinatown studio apartment,17259339,Maia,Chinatown,-73.99442,40.7113,Apartment,Entire home/apt,1,2,100,0,4,30,26,97,1
1117706,"Bright, Bohemian, Spacious Apt in Williamsburg",2843987,Simona,Williamsburg,-73.96216,40.71353,Condominium,Entire home/apt,1,3,125,0,2,30,16,97,1
11191242,2 Bedroom in The East Village!,35320932,Samantha,Gramercy Park,-73.98161,40.73598,Apartment,Entire home/apt,3,4,125,0,1,1125,19,88,1
11193311,habitación doble tranquila con luz,28376927,Vanessa,Gramercy Park,2.20085,41.42112,Apartment,Private room,1,2,31,358,1,1125,23,86,1
11197217,2 Bedroom Ipanema-Copacabana,12431812,Zuzu,Gávea,-43.19229749,-22.9858162,Apartment,Entire home/apt,5,5,306,12,4,30,2,100,3
11207193,302 Kanai A Nalu Ocean front/view,733802,Kathy,Kihei/Wailea,-156.5039,20.79664,Condominium,Entire home/apt,3,6,400,142,7,1123,7,97,24
11223389,Large Duplex in Midtown East with backyard!,26304763,Boris,Midtown East,-73.96776,40.75482,Apartment,Entire home/apt,4,7,350,115,2,1125,112,92,1
11242147,Prince Kuhio 315 ocean view steps to the beach,756093,Joshua,Kauaʻi,-159.47554,21.88234,Apartment,Private room,1,2,234,291,1,1125,4,100,95
11264406,"Mongkok Luxury Studio, New Reno *4A",14861546,Tane Residence,Causeway Bay,114.16984,22.31915,Apartment,Entire home/apt,1,1,298,42,60,1125,1,100,92
1129061,Pineapple Paradise,6194110,Kelly,Waikiki,-157.83857,21.28572,Apartment,Entire home/apt,1,3,135,182,2,365,87,96,1
11305966,NEW FLAT + PRIVATE ROOFTOP IN SAY YING PUN,20204555,Jorge,Sai Ying Pun,114.14238,22.28737,Apartment,Entire home/apt,2,5,903,0,4,1125,3,90,3
1131054,Executive Luxury design Apartment,6205300,Sarah,Woollahra,151.23526,-33.88944,Apartment,Entire home/apt,2,3,461,157,2,365,35,99,2
1132409,Amazing Upper West Side Loft-Studio,3038687,Karen,Midtown,-73.97589,40.78898,Loft,Entire home/apt,1,4,79,16,30,1125,12,93,8
11335874,Huge bedroom in luxurious apartment,5650826,Colin,East Harlem,-73.94429,40.78626,Apartment,Private room,1,3,40,0,4,1125,2,100,1
11364106,cozy house and garden in the heart of Montréal,7747793,Teodora,Ville-Marie,-73.55985,45.53481,Apartment,Entire home/apt,2,4,64,0,2,1125,5,100,1
1138483,Bundeena Garden Studio near beaches,6245401,Belinda,Ville-Marie,151.15761,-34.08087,Cabin,Entire home/apt,1,2,109,125,2,7,230,98,1
1139810,2 confortables habitaciones en el centro de BCN!,6251533,Aliona,El Raval,2.16851,41.3791,Apartment,Private room,2,3,35,92,1,1125,54,95,1
11406680,listing_id: (Phone number hidden by Airbnb) THE BEST LOCATION IN LEBLON,33644977,Patricia,Leblon,-43.21889444,-22.98069034,Apartment,Entire home/apt,4,6,518,351,2,1125,11,96,1
11409841,Midillis 202 (Double Room),28689814,Kamuran,Sultanahmet,28.97622,41.00359,Apartment,Private room,1,2,148,322,2,1125,24,98,4
11413023,Lulapartment II,35821827,Cristina,Sultanahmet,-8.61825,41.14366,Apartment,Entire home/apt,5,7,60,259,2,1125,229,95,3
1143151,Harbourside Apartment - Water Views,6016999,Eleanor,Neutral Bay,151.21478,-33.84297,Apartment,Entire home/apt,2,3,161,322,2,365,41,94,1
1144090,O'Porto Studio | Historic Center,2220420,Tomás,Neutral Bay,-8.61504,41.14736,Loft,Entire home/apt,1,4,40,275,2,1120,380,92,20
11442936,1 sunny bedroom in large St-Henri appartment,9018452,Kim-Sanh,Le Plateau,-73.58664,45.47348,Apartment,Private room,2,2,70,0,3,15,2,100,2
11444539,Twin Room With Window,38038584,Jim,Mong Kok,114.17082,22.31871,Bed and breakfast,Private room,2,2,283,75,4,365,38,95,15
11447743,Apartamento São Bento da Vitória 2 - Amazing view,48943549,Rosa,Mong Kok,-8.61655,41.14507,Apartment,Entire home/apt,2,4,80,266,2,300,211,98,3
1145567,ROOM + ENSUITE INNER CITY MOD HOUSE,6172276,Alison,Lilyfield/Rozelle,151.16994,-33.86771,House,Private room,1,1,125,365,2,1125,12,88,3
11459525,Beautiful in Ipanema for your Family,5737780,Fabi,Copacabana,-43.20246233,-22.98570389,Apartment,Entire home/apt,8,6,351,130,3,90,4,100,35
11464859,The Sassy Lilac Megan Love Room,25282650,Megan,Copacabana,-155.97975,19.61171,House,Private room,1,2,100,284,1,1125,203,99,4
1146653,Luxury 1 Bedroom Central Park Views,836168,Henry,Upper West Side,-73.96482,40.79208,Condominium,Entire home/apt,1,3,1000,365,30,1125,24,98,13
11488558,"Cosy flat,walking distance tocenter",15756802,Aylin,Upper West Side,29.04503,40.98909,Apartment,Private room,2,2,190,363,1,1125,5,100,1
1148978,1 BR 1/2 block to A/B/C/D trains,6298986,Marcelo,Washington Heights,-73.93957,40.83307,Apartment,Private room,1,2,48,365,7,30,45,94,2
11510109,LightHouse with Sea View,37725953,David - LightHouse,Washington Heights,-8.67643,41.15171,Apartment,Entire home/apt,1,2,80,216,2,1125,1,100,3
11533406,Tai Hang (Causeway Bay) Sunny Aprt',1946293,Su,Causeway Bay,114.19243,22.27928,Apartment,Entire home/apt,2,3,761,0,2,1125,11,98,2
1153834,GRACE BEAUTIFUL LOFT IN BARCELONA-At least 32 days,4878564,Lourdes,Vila de Gràcia,2.15884,41.40462,Apartment,Entire home/apt,1,2,60,358,31,330,6,65,2
11553357,Brick House: Unique Garden Apartment! King Bed!,3483450,Aswad,Bedford-Stuyvesant,-73.91365,40.68174,Apartment,Entire home/apt,1,4,125,345,2,365,37,94,3
1155475,"Big, glamorous, 4BR, 3-story house",2199502,Jon,Fort Greene,-73.97713,40.68675,House,Entire home/apt,7,8,499,245,2,1125,104,97,1
11557363,Wellyet Guest House@Room 2,40699783,Natalie,Tsim Sha Tsui,114.17366,22.2982,Apartment,Private room,1,2,267,348,1,1125,36,90,14
1155885,Fresh and modern 1BR in Bed-Stuy,6334250,Shaila & Alex,Bedford-Stuyvesant,-73.92922,40.68683,Apartment,Entire home/apt,1,2,79,270,2,1125,180,93,1
11566403,Feel like home,61100954,Titi,Le Plateau,-73.57179,45.51028,Apartment,Entire home/apt,1,2,55,143,1,1125,42,92,1
11567179,"Bright, sunny quite room Bushwick",10929225,Louise,Ridgewood,-73.91932,40.71112,Apartment,Private room,1,2,60,0,2,1125,2,100,1
11567815,"Bright, Modern, Spacious Duplex Apt",1253313,Gabriel,Astoria,-73.92117,40.76964,Apartment,Entire home/apt,1,4,90,0,2,3,28,98,4
11567997,The Local Nook // Cozy Kona Hale,29480889,Ciara,Astoria,-155.9943,19.67155,Guest suite,Entire home/apt,2,2,150,3,2,1125,25,96,1
11568230,Apartamento en casco antiguo,22076771,Luis,El Gòtic,2.17877,41.37903,Apartment,Entire home/apt,4,4,55,36,31,1125,7,93,15
11602050,Museum Mile 1 BR - Madison Ave,61391963,Corporate Housing,Upper East Side,-73.95735,40.78465,Apartment,Entire home/apt,1,4,133,340,30,365,7,80,85
11610598,The Ohana at Volcanoes National Park!,31348206,David,Island of Hawaiʻi,-155.22212,19.43327,Guesthouse,Entire home/apt,3,6,100,133,1,30,385,98,1
1163119,Charming apartment with balcony,4284876,Silvia,Copacabana,-43.22855619,-22.98412694,Apartment,Entire home/apt,1,5,250,311,3,89,22,93,10
11648810,Appartement 3 1/2 en résidence,61646690,Lansana,Villeray-Saint-Michel-Parc-Extension,-73.60386,45.55264,Condominium,Entire home/apt,1,2,35,0,5,45,2,70,1
11656239,Charming Private Brooklyn Bedroom,4266047,Kris,Greenpoint,-73.95646,40.72804,Apartment,Private room,1,1,105,365,1,1125,58,98,1
11679012,Apartamento com 2 quartos Leblon,62031792,Rodrigo,Greenpoint,-43.23045779,-22.98655049,Apartment,Entire home/apt,2,4,548,214,2,365,2,100,1
11688660,Studio Apartment w/ Private Rooftop,6394019,Madelon,Sheung Wan,114.15037,22.28515,Apartment,Entire home/apt,1,2,903,0,3,1125,1,100,2
1169088,Next to Barcelona Fair and Magic Fountain,1986299,Clickandflat,Dreta de l'Eixample,2.15375,41.37587,Apartment,Entire home/apt,4,6,90,223,1,1125,20,84,30
