,id,name,host_id,host_name,neighbourhood,longitude,latitude,property_type,room_type,beds,accommodates,price,availability,minimum_night,maximum_night,no_of_reviews,rating,host_listings_counts
4932,6314480,Apartameno novo em frente a PRAIA,32683315,Rafael,Barra da Tijuca,-43.30898060561674,-23.015169104505162,Apartment,Entire home/apt,5,6,451.00,323,1,1125,40,95,1
4933,6314518,Habitación Individual,28675338,Javier,Sant Martí de Provençals,2.1996,41.4146,Apartment,Private room,1,1,35.00,189,2,1125,26,93,2
4934,6316121,"Cozy, quiet and comfortable 1BR",13451939,Dana,Karlín,-73.93666,40.68321,Apartment,Entire home/apt,2,3,132.00,271,3,1125,111,98,3
4935,6316666,Sunny private room in Park Slope,1231888,Alejandra,Park Slope,-73.97724,40.67173,Apartment,Private room,1,1,70.00,0,1,1125,1,60,1
4936,6333994,Two Bedroom in a townhouse with a patio in Nolita!,4194894,Esef,Nolita,-73.99429,40.72131,Apartment,Entire home/apt,2,4,295.00,297,3,1125,89,96,2
4937,6342801,Large duplex West Village apartment,19904371,Kelly,West Village,-74.00836,40.73283,Apartment,Entire home/apt,3,4,500.00,89,4,10,3,87,1
4938,6345295,Sweet home in ŞİŞLİ,31788834,Gökçe,,28.98054,41.06135,Apartment,Entire home/apt,1,2,301.00,365,3,1125,3,93,1
4939,6349210,Visitez Montréal à vélo! (2 BIXI gratuits),1442950,Carlos,Verdun,-73.58551,45.43747,Apartment,Entire home/apt,3,6,90.00,150,2,1125,56,98,1
4940,6355925,Absolute beachfront in Manly!,33111205,Jamie,,151.28769,-33.79078,Apartment,Entire home/apt,2,4,350.00,0,5,1125,2,90,1
4941,6357128,Private Bedroom in Beautiful Apartment,20156894,Florence And Peter,Harlem,-73.94896,40.80627,Apartment,Private room,1,2,95.00,46,4,365,20,94,1
4942,6357355,Make Old Halewia Town Your Basecamp,26592508,Tai/Jen,North Shore,-158.10356,21.58669,House,Private room,1,2,99.00,177,2,30,10,100,2
4943,6357527,Great UWS Studio Apartment,18762837,Gino,Upper West Side,-73.97809,40.79159,Apartment,Entire home/apt,1,1,130.00,0,2,2147483647,3,73,1
4944,6358160,Lovely home with parking spot!,16013081,Kristin,Notre-Dame-de-Grace,-73.62484,45.47589,Apartment,Entire home/apt,2,5,95.00,0,7,1125,1,60,1
4945,6360639,The city cabin,3320288,Jerry,,-73.90351,40.70365,Apartment,Entire home/apt,1,2,75.00,313,1,30,48,93,1
4946,6361929,"B & W room close to Sydney CBD airport, Sydney Uni",22283266,Edi,Tempe/Sydenham,151.1666,-33.91717,Bungalow,Private room,1,2,65.00,0,1,1125,29,97,4
4947,6361929,"B & W room close to Sydney CBD airport, Sydney Uni",22283266,Edi,Tempe/Sydenham,151.1666,-33.91717,Bungalow,Private room,1,2,65.00,0,1,1125,29,97,4
4948,6376606,"Gramercy Apt, Private Bedroom",33234599,Smit,Kips Bay,-73.98323,40.74025,Apartment,Private room,1,1,64.00,0,3,10,4,100,1
4949,6381542,Charming apartment in Gracia,10693680,Ramón,La Sagrada Família,2.15756,41.40742,Apartment,Entire home/apt,2,4,50.00,301,2,1124,24,90,23
4950,6397672,Centric apart perfect familes 1.1,4906099,Jordi,El Poble-sec,2.16651,41.37365,Serviced apartment,Entire home/apt,6,6,125.00,210,2,120,103,87,7
4951,6404761,Victorian Home Mosman Cent. Rm 2/3,31559815,Robyn,Mosman,151.23888,-33.82662,House,Private room,1,2,80.00,360,1,1125,20,96,3
4952,640813,Big 2BR loft in ❤️of Williamsburg-5min to Manhattan,114590,Juan Pablo,Williamsburg,-73.95828,40.72141,Apartment,Entire home/apt,3,6,160.00,0,5,25,4,95,2
4953,6410185,Porto Douro - Ribeira T2,28504504,José,,-8.6182,41.14181,Apartment,Entire home/apt,3,6,80.00,334,1,1125,2,80,6
4954,6418336,Individual room in city center,33482753,Darko,,2.17147,41.37966,Apartment,Private room,1,1,27.00,350,1,1125,150,92,2
4955,6422511,My Little Guest Apartment,2680820,Linda,Flushing,-73.81785,40.75348,House,Entire home/apt,8,5,105.00,292,1,1125,183,94,3
4956,6422511,My Little Guest Apartment,2680820,Linda,Flushing,-73.81785,40.75348,House,Entire home/apt,8,5,105.00,292,1,1125,183,94,3
4957,6431502,Service APT 1 Min walk to MTR Causeway Bay銅鑼湾B,6811924,Daisy,Tsim Sha Tsui,114.18291,22.28057,Apartment,Entire home/apt,1,2,746.00,126,2,365,8,83,20
4958,643328,Sunny top fl Private 1- BR with garden view,241559,Demi,Crown Heights,-73.9614,40.67566,Apartment,Entire home/apt,1,2,145.00,90,3,60,195,94,2
4959,6434141,Bright apartment in the Plateau,33583070,Emilie,Le Plateau,-73.58056,45.52698,Apartment,Private room,1,2,50.00,0,1,1125,3,93,1
4960,644054,Tranquil Beach & Bush Cottage + Backyard Studio,602813,Belinda,,151.28737,-33.73137,Cottage,Entire home/apt,5,7,148.00,53,7,30,3,93,1
4961,6442604,2 BedRooms Apartment with Terrace #1,28388457,Eduardo,La Vila Olímpica,2.19155,41.39222,Apartment,Entire home/apt,4,6,300.00,267,4,1125,3,80,10
4962,644378,Charming stylish loft  - Sagrada familia,3224671,Sascha,El Baix Guinardó,2.1703,41.40799,Apartment,Entire home/apt,1,2,45.00,43,60,150,9,98,1
4963,6447205,Your cute home in Istanbul(forwoman),33656195,Elif,,28.86495,40.99009,Apartment,Private room,2,4,74.00,90,1,1125,7,100,1
4964,6457819,Room in quiet village in Sai Kung,33725070,Tara,,114.26215,22.39034,House,Private room,2,4,801.00,364,1,1125,91,96,2
4965,6457918,La maison aux raisins,11943389,Philippe,Rosemont-La Petite-Patrie,-73.55511,45.55062,Apartment,Entire home/apt,1,2,68.00,273,2,1125,44,98,1
4966,645976,Beautiful Room in the City Centre!,3100059,Jan,Taksim,28.97112,41.03291,Apartment,Private room,2,2,891.00,0,3,180,7,100,2
4967,6480490,Wburg 1 bedroom - Spacious & Sunny,1871609,Franky,Williamsburg,-73.94464,40.72008,Apartment,Entire home/apt,1,2,105.00,0,3,45,31,95,1
4968,6485067,Cozy&Church Terrace Room in Beyoglu,13528987,Evrim,Taksim,28.97648,41.03289,Loft,Entire home/apt,1,2,179.00,0,1,1125,27,84,7
4969,6485067,Cozy&Church Terrace Room in Beyoglu,13528987,Evrim,Taksim,28.97648,41.03289,Loft,Entire home/apt,1,2,179.00,0,1,1125,27,84,7
4970,6486593,Cozy&Stylish Room in Beyoglu,13528987,Evrim,Taksim,28.97753,41.03311,Apartment,Private room,1,2,142.00,365,2,1125,18,93,7
4971,6486593,Cozy&Stylish Room in Beyoglu,13528987,Evrim,Taksim,28.97753,41.03311,Apartment,Private room,1,2,142.00,365,2,1125,18,93,7
4972,6516405,Water view apartment 15min to CBD private bathroom,5367548,Zed,,151.13318,-33.85036,Apartment,Private room,1,2,60.00,41,5,305,5,100,2
4973,6516773,"Great value cozy studio, 5 mins walk to TST MTR",4345949,Carolina,Tsim Sha Tsui,114.17397,22.2999,Apartment,Entire home/apt,1,2,652.00,349,1,1125,29,84,3
4974,652063,Room near a Lovely Beach & Airport,3277162,Hernan,Monterey,151.15061,-33.96717,Apartment,Private room,1,2,43.00,63,1,7,312,95,1
4975,6526827,Kapalua Bay Villa 20g2 Beachfront!,31297800,Vicky,Kapalua,-156.66299,21.00087,Condominium,Entire home/apt,3,6,834.00,99,7,1125,2,100,57
4976,6530907,Bright Atico in Born with the perfect roof terrace,6036222,Skd,,2.17781,41.38502,Apartment,Private room,1,2,45.00,0,3,8,2,80,1
4977,6534803,Cosy Room in Kadıkoy,8612689,Emrahcan,,29.03452,40.997,Apartment,Private room,1,2,63.00,232,1,365,1,100,1
4978,6541214,Huge one bedroom apartment,7155183,Stephanie,Crown Heights,-73.95265,40.67191,Apartment,Entire home/apt,1,2,115.00,0,5,1125,1,80,1
4979,6542159,Comfortable and sunny double room,34213482,Karina,El Congrés i els Indians,2.18174,41.42409,Apartment,Private room,1,2,23.00,31,21,60,3,100,2
4980,654519,Ipanema Great 2-bedroom Cozy Apt,1544215,Marcos,Ipanema,-43.20084120164455,-22.98504997058126,Apartment,Entire home/apt,2,4,201.00,165,2,1124,101,95,5
4981,6573436,Charmant 4 demi,34381361,Alice,Mile End,-73.58965,45.52222,Apartment,Entire home/apt,1,2,63.00,0,1,1125,1,80,1
4982,6583887,E-House Relógio - 2C,23237034,E-Houses,,-8.59486,41.17178,House,Private room,1,1,13.00,0,2,1125,25,89,29
4983,6589965,Square Saint-Louis.,5180021,Richard,Le Plateau,-73.57055,45.51751,Apartment,Entire home/apt,2,4,93.00,206,5,365,110,98,1
4984,6601944,Gallery´s Street House,34539724,Mimi,,-8.62249,41.14878,House,Entire home/apt,2,4,35.00,354,1,1124,166,94,2
4985,660316,Wonderful Waikiki Skytower  DH/mountain views,3332623,Tiare,Waikiki,-157.82374,21.27899,Condominium,Entire home/apt,1,4,175.00,281,1,180,155,98,14
4986,6609516,"Central, Soho High Fl. Bright View",18725893,Andrea,Sheung Wan,114.15153,22.28422,Apartment,Entire home/apt,2,4,809.00,294,1,1125,129,89,2
4987,6610629,Art Gallery  in Harlem,23152983,Nicholas,Washington Heights,-73.94261,40.83206,Apartment,Entire home/apt,0,2,150.00,340,5,1125,3,100,1
4988,6611547,Private Park Slope Brooklyn Hideaway,34595916,Andrew,Park Slope,-73.98793,40.66934,Apartment,Entire home/apt,1,2,84.00,129,5,1124,148,93,3
4989,6612354,Lindo studio e perfeita localização,10600177,Glauber,Copacabana,-43.19298460413519,-22.982136743865308,Apartment,Entire home/apt,2,4,179.00,353,1,1125,9,87,2
4990,6612354,Lindo studio e perfeita localização,10600177,Glauber,Copacabana,-43.19298460413519,-22.982136743865308,Apartment,Entire home/apt,2,4,179.00,353,1,1125,9,87,2
4991,6612354,Lindo studio e perfeita localização,10600177,Glauber,Copacabana,-43.19298460413519,-22.982136743865308,Apartment,Entire home/apt,2,4,179.00,353,1,1125,9,87,2
4992,6612354,Lindo studio e perfeita localização,10600177,Glauber,Copacabana,-43.19298460413519,-22.982136743865308,Apartment,Entire home/apt,2,4,179.00,353,1,1125,9,87,2
4993,6627075,Cosy Single room in Beşiktaş!,2541656,Başak,Beşiktaş,29.00817,41.04469,Apartment,Private room,1,1,58.00,262,4,1125,4,87,11
4994,6627075,Cosy Single room in Beşiktaş!,2541656,Başak,Beşiktaş,29.00817,41.04469,Apartment,Private room,1,1,58.00,262,4,1125,4,87,11
4995,6639953,Kings Road Brothers Sta Catarina,2463670,Francisco,,-8.60433,41.15053,Apartment,Entire home/apt,2,2,37.00,336,2,120,180,89,1
4996,664017,Copacabana Private Family Room : ),2537524,Mari,Copacabana,-43.19052018844617,-22.980733619684557,Apartment,Private room,1,2,97.00,344,3,1125,45,94,2
4997,664017,Copacabana Private Family Room : ),2537524,Mari,Copacabana,-43.19052018844617,-22.980733619684557,Apartment,Private room,1,2,97.00,344,3,1125,45,94,2
4998,664017,Copacabana Private Family Room : ),2537524,Mari,Copacabana,-43.19052018844617,-22.980733619684557,Apartment,Private room,1,2,97.00,344,3,1125,45,94,2
4999,664017,Copacabana Private Family Room : ),2537524,Mari,Copacabana,-43.19052018844617,-22.980733619684557,Apartment,Private room,1,2,97.00,344,3,1125,45,94,2
5000,6666674,JUMP IN BED  COPACABANA 1 - LOFT,1771300,Jump In Bed,Ipanema,-43.17739595940224,-22.966100003569206,Guest suite,Entire home/apt,1,2,347.00,358,2,28,2,90,26
5001,6667210,Spot Apartments Sao Bento 61,582444,Jose,,-8.61314,41.14183,Apartment,Entire home/apt,4,6,120.00,146,1,1125,32,93,23
5002,6667210,Spot Apartments Sao Bento 61,582444,Jose,,-8.61314,41.14183,Apartment,Entire home/apt,4,6,120.00,146,1,1125,32,93,23
5003,6670684,"Luxury condo, near the water, with garage",34913685,Joe,Old Port,-73.54875,45.51108,Condominium,Entire home/apt,1,2,82.00,0,1,1125,134,99,1
5004,6670684,"Luxury condo, near the water, with garage",34913685,Joe,Old Port,-73.54875,45.51108,Condominium,Entire home/apt,1,2,82.00,0,1,1125,134,99,1
5005,6685814,Habitación acogedora y soleada!!,34993731,Jesús,,2.20689,41.41809,Apartment,Private room,1,2,35.00,360,1,1125,38,92,1
5006,6694877,Stunning Panoramic Ocean Views!,31297800,Vicky,Kapalua,-156.65512,20.99777,Condominium,Entire home/apt,2,5,540.00,87,7,1125,2,100,57
5007,6708622,Room in Kurtuluş close to subway,20875162,Burcu,,28.98284,41.04833,Apartment,Private room,1,2,79.00,365,1,1125,1,100,1
5008,6708622,Room in Kurtuluş close to subway,20875162,Burcu,,28.98284,41.04833,Apartment,Private room,1,2,79.00,365,1,1125,1,100,1
5009,6757263,Prívate room with double bed,35373929,Virginia,,2.17542,41.4416,Apartment,Private room,1,2,35.00,0,2,20,11,84,1
5010,6767563,Ocean View Across Street from Beach Clean & Quiet,23190372,Rebecca,Kihei/Wailea,-156.44634,20.72437,Condominium,Entire home/apt,3,7,169.00,51,1,1124,71,95,3
5011,6771249,"Single Rm@Inn Square, Jordan, TST#2",34642523,Inn Square,Tai Kok Sui,114.16483,22.3087,Apartment,Private room,1,1,228.00,17,4,1125,36,89,15
5012,6774703,Cozy room near by Boğaziçi Univ.,35465186,Damla,,29.04925,41.08671,Apartment,Private room,2,2,105.00,365,1,1125,6,83,1
5013,677850,Sunny and charming centric flat!!,3447779,Marcelo,Glòries - El Parc,2.18364,41.39125,Apartment,Private room,1,2,48.00,123,4,20,52,95,2
5014,6778993,Lindo Loft praia Copacabana/ Leme!,11109524,Marilene,Copacabana,-43.17206189898937,-22.96207566549646,Loft,Entire home/apt,3,4,138.00,87,3,1125,43,96,4
5015,6785160,Vibrant Sydney at your fingertips,35523700,Carole,Stanmore,151.16747,-33.88942,House,Private room,1,2,80.00,62,2,7,46,97,1
5016,6795568,[203] 5 min WALK to Times Square,35524316,Yasu & Akiko,Hell's Kitchen,-73.98954,40.7614,Apartment,Private room,1,2,155.00,171,1,1125,155,92,11
5017,6799814,[306] 5 min WALK to Times Square,35524316,Yasu & Akiko,Hell's Kitchen,-73.98945,40.76207,Apartment,Private room,2,4,245.00,302,1,1125,146,93,11
5018,6807419,Generous 75 sqm full of Art,7161707,Jonas,Karaköy,28.97743,41.02965,Apartment,Entire home/apt,2,4,654.00,335,3,1125,19,96,2
5019,6807419,Generous 75 sqm full of Art,7161707,Jonas,Karaköy,28.97743,41.02965,Apartment,Entire home/apt,2,4,654.00,335,3,1125,19,96,2
5020,6811251,Happy journey,22062164,Carmen,,2.15994,41.43654,Apartment,Private room,1,2,35.00,365,1,20,9,82,3
5021,6811251,Happy journey,22062164,Carmen,,2.15994,41.43654,Apartment,Private room,1,2,35.00,365,1,20,9,82,3
5022,6813540,Max. 6pax Modern Design Apart. (Central Kowloon),35108303,Jade,Mong Kok,114.17149,22.31419,Apartment,Entire home/apt,3,6,298.00,342,2,1125,5,75,9
5023,6836536,Lulapartment,35821827,Cristina,,-8.61321,41.15862,Apartment,Entire home/apt,6,8,56.00,264,2,1125,239,92,3
5024,6837529,1 BR available in lovely LES unit,35829854,Ben,Lower East Side,-73.98592,40.72082,Apartment,Private room,1,2,135.00,0,1,1125,6,97,1
5025,6844367,M o n k OK 4 cosy rooms,35861583,Kitty,,114.20978,22.32873,Bed and breakfast,Private room,3,4,801.00,364,1,1125,2,60,10
5026,685373,@CausewayBayMTR/TimeSq.★Near HKCEC,3495738,Carmen,Wan Chai,114.17931,22.2802,Condominium,Entire home/apt,3,7,1162.00,286,3,10000,102,94,1
5027,6868273,Casa da Hera - The Ivy House,31174527,Carlos Mendes Pereira,,-8.62105,41.14252,Townhouse,Entire home/apt,4,6,120.00,190,2,1125,236,94,1
5028,6871500,"Riverfront Porto & Douro, Spectacular Views!",16241126,Marcelo,,-8.60974,41.13989,Apartment,Entire home/apt,3,4,85.00,325,3,1124,137,97,4
5029,6871500,"Riverfront Porto & Douro, Spectacular Views!",16241126,Marcelo,,-8.60974,41.13989,Apartment,Entire home/apt,3,4,85.00,325,3,1124,137,97,4
5030,6871500,"Riverfront Porto & Douro, Spectacular Views!",16241126,Marcelo,,-8.60974,41.13989,Apartment,Entire home/apt,3,4,85.00,325,3,1124,137,97,4
5031,6897911,Chic and Cozy Heart of Williamsburg,72773,Guillerma,Williamsburg,-73.95615,40.72004,Apartment,Private room,1,1,100.00,364,3,21,42,99,1
5032,6898449,"B103 Waipouli Beach Resort, Sleeps 8!",34386367,Kauai Calls!,Kauaʻi,-159.32076,22.05995,Resort,Private room,4,8,345.00,167,3,1125,4,100,43
5033,6898449,"B103 Waipouli Beach Resort, Sleeps 8!",34386367,Kauai Calls!,Kauaʻi,-159.32076,22.05995,Resort,Private room,4,8,345.00,167,3,1125,4,100,43
5034,6908603,Gorgeous Loft in Clinton Hill,1974786,Laura,Clinton Hill,-73.9589,40.68956,Loft,Entire home/apt,1,4,150.00,0,7,1125,1,100,1
5035,690895,IPANEMA A-CLASS 3 BEDROOM,3413189,Chad,Copacabana,-43.204996536889986,-22.9844112936756,Apartment,Entire home/apt,5,6,895.00,360,3,90,2,100,61
5036,6922924,Beliche em Copacabana,32368346,Maria,Copacabana,-43.18850615382097,-22.973129014011548,Apartment,Private room,1,2,101.00,326,2,15,13,92,3
5037,6924099,Downtown apartment,36292737,Helena,Le Plateau,-73.57376,45.51531,Apartment,Entire home/apt,4,6,129.00,0,3,1125,1,100,1
5038,6924099,Downtown apartment,36292737,Helena,Le Plateau,-73.57376,45.51531,Apartment,Entire home/apt,4,6,129.00,0,3,1125,1,100,1
5039,6925961,"Best location, light and great deco",6830436,Sabrina,Soho,114.15168,22.28068,Apartment,Entire home/apt,2,3,1201.00,0,3,1125,3,100,1
5040,6944286,Nice and bright room in Kadıköy,36268451,Sena,,29.02678,40.99587,Apartment,Private room,1,1,105.00,232,1,1125,24,93,2
5041,6945434,Large & Bright-heart of Le Plateau,36417221,Amanda,Le Plateau,-73.57326,45.52323,Apartment,Entire home/apt,3,5,86.00,0,1,1125,2,70,1
5042,695002,Roomy Updated Studio - East Village,1443121,Pavel,Alphabet City,-73.98048,40.72866,Apartment,Entire home/apt,1,3,105.00,180,30,1125,90,85,1
5043,6958924,Upper WestSide NYC Central Park II,36489857,Janice,Upper West Side,-73.97238,40.78768,Apartment,Shared room,2,2,85.00,363,3,60,29,86,1
5044,6972534,Nice room in a super nice apartment,21803081,Terry,Williamsburg,-73.9417,40.71591,Apartment,Private room,1,2,55.00,0,7,17,2,90,2
5045,6972673,Spacious one bedroom with en-suite,13698410,Rawan,,-73.96496,40.69489,Apartment,Private room,1,2,80.00,0,7,1125,12,100,1
5046,6974185,Partial OceanView Waipouli H207,34386367,Kauai Calls!,Kauaʻi,-159.31974,22.06005,Resort,Private room,2,4,295.00,189,3,1125,2,100,43
5047,6977204,Private Room in Very Convenient Location,687062,Sarah,Harlem,-73.95213,40.81398,Apartment,Private room,1,2,65.00,82,1,60,126,93,1
5048,6977204,Private Room in Very Convenient Location,687062,Sarah,Harlem,-73.95213,40.81398,Apartment,Private room,1,2,65.00,82,1,60,126,93,1
5049,6977204,Private Room in Very Convenient Location,687062,Sarah,Harlem,-73.95213,40.81398,Apartment,Private room,1,2,65.00,82,1,60,126,93,1
5050,6977204,Private Room in Very Convenient Location,687062,Sarah,Harlem,-73.95213,40.81398,Apartment,Private room,1,2,65.00,82,1,60,126,93,1
5051,69935,Paradise Getaway near Pahoa,352445,Kirsten,Island of Hawaiʻi,-154.99436,19.5186,House,Entire home/apt,2,4,66.00,280,3,365,115,98,1
5052,69935,Paradise Getaway near Pahoa,352445,Kirsten,Island of Hawaiʻi,-154.99436,19.5186,House,Entire home/apt,2,4,66.00,280,3,365,115,98,1
5053,69935,Paradise Getaway near Pahoa,352445,Kirsten,Island of Hawaiʻi,-154.99436,19.5186,House,Entire home/apt,2,4,66.00,280,3,365,115,98,1
5054,7002304,Room in front of Parc Laurier,36710224,Maxime,Le Plateau,-73.58644,45.5306,Apartment,Private room,1,2,40.00,0,1,30,6,97,2
5055,7008712,Sunrise Oasis I,36741806,"Ted, Pauline And Keo",Island of Hawaiʻi,-154.97336,19.59483,House,Private room,3,4,40.00,125,2,15,91,98,9
5056,7014635,Deluxe Large Apt for 9 px 2bathroom,22703304,Aycan,Sultanahmet,28.97681,41.00251,Apartment,Entire home/apt,7,10,359.00,365,1,1125,4,65,16
5057,7019534,Beautiful convenient Brooklyn loft,34908118,Linda,Williamsburg,-73.95136,40.70711,Apartment,Entire home/apt,1,2,100.00,0,3,8,5,84,1
5058,7032855,Clean & Cozy- Private Room by Park and Subway!,7651357,Jayanthi,Flatbush,-73.9596,40.65452,Apartment,Private room,1,2,48.00,0,2,1125,55,96,1
5059,7037584,Pammy's Place- La'ie,34942523,Rebekah,Ko'olauloa,-157.92248,21.64387,Apartment,Entire home/apt,2,4,125.00,71,1,31,153,95,3
5060,7069636,D&S - Porto Theater Apartment,37066714,Diogo,,-8.60833,41.14453,Apartment,Entire home/apt,3,6,80.00,315,1,1125,113,88,37
5061,7073250,THE ABSOLUTE BEST EXPERIENCE,85234,Kurt,Diamond Head/Kapahulu/St. Louis Heights,-157.82244,21.27259,Apartment,Entire home/apt,3,4,110.00,161,3,90,141,98,10
5062,7073250,THE ABSOLUTE BEST EXPERIENCE,85234,Kurt,Diamond Head/Kapahulu/St. Louis Heights,-157.82244,21.27259,Apartment,Entire home/apt,3,4,110.00,161,3,90,141,98,10
5063,7099038,Ocean front Beach House in Makaha,29895908,Melody,Waianae Coast,-158.21991,21.47622,House,Entire home/apt,5,10,550.00,299,4,45,14,96,9
5064,7099038,Ocean front Beach House in Makaha,29895908,Melody,Waianae Coast,-158.21991,21.47622,House,Entire home/apt,5,10,550.00,299,4,45,14,96,9
5065,7110749,LUXURY apartment t3 oporto antas,37249350,Joaquim,,-8.5899,41.16377,Apartment,Entire home/apt,3,6,60.00,328,3,1125,142,97,1
5066,7112634,"Très beau, coeur de Montréal",37256846,Sylvain,Le Plateau,-73.57168,45.52267,Apartment,Entire home/apt,3,4,75.00,0,3,30,2,80,2
5067,7112790,SPECIAL $87/NIGHT! MOLOKAI!,37259762,Raymond,Molokaʻi,-156.99483,21.07811,Hotel,Private room,1,2,87.00,304,1,1125,108,94,1
5068,7112790,SPECIAL $87/NIGHT! MOLOKAI!,37259762,Raymond,Molokaʻi,-156.99483,21.07811,Hotel,Private room,1,2,87.00,304,1,1125,108,94,1
5069,7116864,Central Park 1BR Apt NYC Manhattan,20515254,Gill,Hell's Kitchen,-73.98341,40.76812,Apartment,Entire home/apt,2,3,99.00,327,2,1125,86,92,2
